item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001857,ORD01170,PROD0034,3,13904.31,4.51
ITEM001858,ORD01372,PROD0465,4,89187.76,27.69
ITEM001859,ORD01495,PROD0105,4,3651.95,43.45
ITEM001860,ORD01472,PROD0451,1,32379.08,8.78
ITEM001861,ORD00937,PROD0221,2,30512.82,35.86
ITEM001862,ORD00445,PROD0579,5,87038.37,47.83
ITEM001863,ORD00060,PROD0334,2,11053.1,28.83
ITEM001864,ORD01161,PROD0220,4,37688.43,47.77
ITEM001865,ORD00875,PROD0335,5,32741.72,15.16
ITEM001866,ORD01133,PROD0564,2,54528.29,8.33
ITEM001867,ORD01338,PROD0373,2,67259.98,42.78
ITEM001868,ORD01107,PROD0209,3,53405.37,15.4
ITEM001869,ORD00856,PROD0126,4,33021.73,23.15
ITEM001870,ORD01010,PROD0225,2,69447.96,14.49
ITEM001871,ORD00041,PROD0585,3,35159.66,12.69
ITEM001872,ORD01021,PROD0120,2,88905.46,30.18
ITEM001873,ORD01193,PROD0450,1,47740.79,8.72
ITEM001874,ORD00144,PROD0166,1,17081.64,33.34
ITEM001875,ORD01221,PROD0480,5,60949.67,35.94
ITEM001876,ORD00439,PROD0503,3,31211.62,47.56
ITEM001877,ORD01063,PROD0249,2,21101.34,40.62
ITEM001878,ORD00202,PROD0138,3,59015.19,39.53
ITEM001879,ORD00112,PROD0562,2,29082.49,44.17
ITEM001880,ORD00544,PROD0568,4,21421.92,46.99
ITEM001881,ORD00954,PROD0532,5,38342.22,28.45
ITEM001882,ORD00716,PROD0216,3,77373.97,17.87
ITEM001883,ORD00485,PROD0548,4,16039.0,39.93
ITEM001884,ORD00083,PROD0207,1,750.99,15.11
ITEM001885,ORD00795,PROD0084,5,30377.83,28.69
ITEM001886,ORD00225,PROD0472,1,55761.47,43.59
ITEM001887,ORD00431,PROD0585,1,29513.35,7.46
ITEM001888,ORD01183,PROD0172,5,16837.43,33.2
ITEM001889,ORD00190,PROD0311,2,50364.57,32.69
ITEM001890,ORD01048,PROD0198,1,14023.93,9.82
ITEM001891,ORD00011,PROD0591,4,18081.75,4.13
ITEM001892,ORD01407,PROD0512,1,30819.53,5.76
ITEM001893,ORD00815,PROD0050,2,21452.32,5.78
ITEM001894,ORD00323,PROD0121,4,30120.17,37.63
ITEM001895,ORD00286,PROD0055,1,45347.45,37.3
ITEM001896,ORD00183,PROD0119,1,67501.46,5.23
ITEM001897,ORD00371,PROD0043,1,24163.44,1.6
ITEM001898,ORD00279,PROD0352,5,26656.77,46.62
ITEM001899,ORD00406,PROD0220,1,27155.59,9.62
ITEM001900,ORD00779,PROD0346,2,20875.88,33.02
ITEM001901,ORD00933,PROD0309,5,32088.86,38.22
ITEM001902,ORD00578,PROD0181,1,32655.69,1.14
ITEM001903,ORD01144,PROD0405,5,53990.58,16.86
ITEM001904,ORD00018,PROD0591,3,17998.51,7.51
ITEM001905,ORD00588,PROD0385,2,13299.64,41.16
ITEM001906,ORD00397,PROD0376,3,72044.15,41.98
ITEM001907,ORD00136,PROD0002,2,28717.58,28.44
ITEM001908,ORD00708,PROD0132,5,1909.64,0.85
ITEM001909,ORD00200,PROD0235,4,4597.82,13.77
ITEM001910,ORD00869,PROD0368,5,58561.73,18.33
ITEM001911,ORD00629,PROD0134,2,49602.4,12.97
ITEM001912,ORD00154,PROD0160,1,23167.83,24.09
ITEM001913,ORD00111,PROD0433,1,34062.33,8.1
ITEM001914,ORD00473,PROD0571,4,8811.94,8.32
ITEM001915,ORD01269,PROD0063,4,79783.8,48.2
ITEM001916,ORD00884,PROD0437,5,23717.3,11.41
ITEM001917,ORD00260,PROD0289,5,24675.14,45.06
ITEM001918,ORD00702,PROD0328,3,42998.17,7.93
ITEM001919,ORD01402,PROD0008,2,31992.19,43.32
ITEM001920,ORD00067,PROD0256,1,5304.87,30.81
ITEM001921,ORD00831,PROD0509,5,40429.52,31.99
ITEM001922,ORD00755,PROD0434,3,18909.3,18.54
ITEM001923,ORD01209,PROD0357,3,9468.07,42.18
ITEM001924,ORD00505,PROD0258,4,7789.47,6.84
ITEM001925,ORD00515,PROD0473,4,34689.62,2.21
ITEM001926,ORD00122,PROD0122,5,46375.2,10.36
ITEM001927,ORD00845,PROD0568,2,15492.45,19.93
ITEM001928,ORD00185,PROD0501,2,7755.2,2.13
ITEM001929,ORD00027,PROD0530,1,66630.21,33.51
ITEM001930,ORD00918,PROD0110,2,7576.03,43.42
ITEM001931,ORD00222,PROD0351,1,61754.77,9.77
ITEM001932,ORD00087,PROD0419,4,2997.36,2.69
ITEM001933,ORD01460,PROD0235,3,4464.28,2.39
ITEM001934,ORD00590,PROD0370,5,74573.23,24.6
ITEM001935,ORD00409,PROD0411,2,27635.94,9.83
ITEM001936,ORD00036,PROD0579,4,55827.38,26.58
ITEM001937,ORD01082,PROD0364,4,857.67,21.47
ITEM001938,ORD00520,PROD0509,1,27000.29,28.06
ITEM001939,ORD00684,PROD0204,2,55057.67,7.83
ITEM001940,ORD00901,PROD0261,4,10295.74,21.84
ITEM001941,ORD00305,PROD0081,3,67288.56,26.23
ITEM001942,ORD00284,PROD0487,1,41834.84,48.99
ITEM001943,ORD00826,PROD0425,4,38721.38,48.25
ITEM001944,ORD01284,PROD0026,1,29630.42,2.53
ITEM001945,ORD01206,PROD0498,4,27648.53,12.62
ITEM001946,ORD00041,PROD0269,5,19243.32,38.41
ITEM001947,ORD01131,PROD0070,5,9717.15,42.9
ITEM001948,ORD01293,PROD0277,5,4342.95,12.46
ITEM001949,ORD01450,PROD0068,3,83635.29,2.11
ITEM001950,ORD01251,PROD0514,1,73513.99,14.88
ITEM001951,ORD01225,PROD0509,4,37952.75,26.46
ITEM001952,ORD01010,PROD0230,1,36236.32,29.52
ITEM001953,ORD01404,PROD0124,4,71685.23,27.83
ITEM001954,ORD00600,PROD0105,4,6100.23,47.77
ITEM001955,ORD00305,PROD0222,4,67237.63,2.46
ITEM001956,ORD00983,PROD0585,3,34856.33,41.55
ITEM001957,ORD00661,PROD0448,2,44318.52,34.44
ITEM001958,ORD01056,PROD0297,5,57127.8,5.7
ITEM001959,ORD01251,PROD0457,1,38236.89,41.13
ITEM001960,ORD00541,PROD0170,4,25147.65,47.79
ITEM001961,ORD00286,PROD0027,2,40022.65,25.78
ITEM001962,ORD01108,PROD0176,1,1020.98,2.75
ITEM001963,ORD00325,PROD0029,3,20370.61,46.54
ITEM001964,ORD01118,PROD0086,2,54020.81,35.09
ITEM001965,ORD01260,PROD0586,5,65646.77,44.25
ITEM001966,ORD01198,PROD0460,2,5385.44,4.18
ITEM001967,ORD00911,PROD0023,5,71503.9,29.38
ITEM001968,ORD00594,PROD0521,1,42635.44,42.57
ITEM001969,ORD01120,PROD0409,3,306.9,6.91
ITEM001970,ORD00247,PROD0463,3,46679.86,36.87
ITEM001971,ORD00478,PROD0585,4,52024.83,18.69
ITEM001972,ORD00024,PROD0553,2,39674.58,1.28
ITEM001973,ORD01107,PROD0048,4,53194.79,23.66
ITEM001974,ORD00192,PROD0185,2,7240.76,4.26
ITEM001975,ORD01220,PROD0413,1,47864.77,33.4
ITEM001976,ORD00324,PROD0524,4,64944.48,29.52
ITEM001977,ORD00339,PROD0434,5,21788.08,7.52
ITEM001978,ORD01488,PROD0402,5,47795.86,33.51
ITEM001979,ORD00978,PROD0052,3,3096.81,17.73
ITEM001980,ORD01462,PROD0121,3,39246.82,4.42
ITEM001981,ORD01190,PROD0434,1,16159.74,2.2
ITEM001982,ORD01131,PROD0255,2,52343.51,33.71
ITEM001983,ORD01416,PROD0567,5,42006.14,36.14
ITEM001984,ORD00726,PROD0110,4,7527.13,42.95
ITEM001985,ORD01349,PROD0408,2,64793.44,2.26
ITEM001986,ORD01239,PROD0432,3,65202.45,18.82
ITEM001987,ORD01120,PROD0255,3,66060.6,21.47
ITEM001988,ORD00545,PROD0464,5,67520.6,3.24
ITEM001989,ORD00024,PROD0157,5,66117.74,19.3
ITEM001990,ORD00328,PROD0365,5,72752.04,41.28
ITEM001991,ORD00833,PROD0282,5,49429.03,0.02
ITEM001992,ORD01176,PROD0228,3,13680.26,26.64
ITEM001993,ORD01028,PROD0234,5,27091.33,21.8
ITEM001994,ORD00530,PROD0405,4,54415.56,49.38
ITEM001995,ORD01080,PROD0456,5,55915.66,21.25
ITEM001996,ORD01277,PROD0065,1,63001.85,10.72
ITEM001997,ORD00232,PROD0255,3,57660.57,49.36
ITEM001998,ORD01311,PROD0168,2,73865.4,5.4
ITEM001999,ORD00437,PROD0487,4,70597.02,17.09
ITEM002000,ORD00510,PROD0045,3,30802.6,25.55
ITEM002001,ORD00821,PROD0341,1,67676.36,18.02
ITEM002002,ORD00571,PROD0310,4,5339.72,6.23
ITEM002003,ORD00200,PROD0440,3,26519.61,43.65
ITEM002004,ORD01428,PROD0297,3,39893.68,28.36
ITEM002005,ORD00824,PROD0065,4,81863.88,24.21
ITEM002006,ORD00134,PROD0529,2,56921.83,29.73
ITEM002007,ORD01174,PROD0560,1,32285.13,47.82
ITEM002008,ORD01494,PROD0003,4,12440.94,27.56
ITEM002009,ORD00199,PROD0279,1,44553.77,20.68
ITEM002010,ORD00215,PROD0232,3,3691.38,45.96
ITEM002011,ORD01284,PROD0386,3,46844.43,30.82
ITEM002012,ORD01103,PROD0255,5,49536.74,30.93
ITEM002013,ORD00902,PROD0320,5,55759.13,15.62
ITEM002014,ORD00185,PROD0336,3,19015.79,48.94
ITEM002015,ORD01352,PROD0051,1,32230.11,6.74
ITEM002016,ORD01227,PROD0185,1,9339.91,39.05
ITEM002017,ORD00740,PROD0253,4,46709.97,2.22
ITEM002018,ORD00233,PROD0073,4,54947.98,34.14
ITEM002019,ORD00127,PROD0233,5,68777.29,38.56
ITEM002020,ORD00809,PROD0213,4,19097.92,20.54
ITEM002021,ORD01453,PROD0129,1,14077.92,13.0
ITEM002022,ORD00763,PROD0058,4,15450.8,2.46
ITEM002023,ORD01217,PROD0587,3,90349.04,14.94
ITEM002024,ORD01189,PROD0257,2,45602.49,46.03
ITEM002025,ORD00769,PROD0281,5,78383.71,21.57
ITEM002026,ORD00841,PROD0052,3,4922.66,13.11
ITEM002027,ORD00030,PROD0319,3,33097.16,18.21
ITEM002028,ORD00908,PROD0349,5,55938.49,28.56
ITEM002029,ORD00632,PROD0327,2,30805.49,25.32
ITEM002030,ORD01247,PROD0030,4,47033.08,42.85
ITEM002031,ORD00757,PROD0265,4,52459.78,39.16
ITEM002032,ORD01298,PROD0189,4,15630.04,14.46
ITEM002033,ORD00223,PROD0407,3,76943.83,17.35
ITEM002034,ORD00110,PROD0010,4,49592.91,9.34
ITEM002035,ORD00359,PROD0156,3,31360.66,38.1
ITEM002036,ORD00926,PROD0439,4,63058.5,23.7
ITEM002037,ORD00822,PROD0138,3,66892.18,19.51
ITEM002038,ORD00213,PROD0081,2,55962.55,49.17
ITEM002039,ORD00190,PROD0382,5,41335.89,12.56
ITEM002040,ORD01059,PROD0398,1,47941.07,45.22
ITEM002041,ORD01100,PROD0016,1,48086.72,25.81
ITEM002042,ORD00812,PROD0493,4,26921.0,6.39
ITEM002043,ORD00163,PROD0178,5,81763.65,47.09
ITEM002044,ORD00910,PROD0014,3,43429.44,49.71
ITEM002045,ORD00837,PROD0270,2,7245.76,21.25
ITEM002046,ORD00302,PROD0114,2,46344.12,26.44
ITEM002047,ORD00469,PROD0491,3,47072.82,17.29
ITEM002048,ORD01206,PROD0396,5,55040.36,27.71
ITEM002049,ORD01302,PROD0173,3,71944.23,47.4
ITEM002050,ORD00359,PROD0318,2,35203.08,27.87
ITEM002051,ORD00477,PROD0516,3,44070.79,18.1
ITEM002052,ORD00550,PROD0049,1,52651.81,21.46
ITEM002053,ORD00626,PROD0377,3,69416.6,16.93
ITEM002054,ORD00299,PROD0202,1,3637.67,47.22
ITEM002055,ORD00316,PROD0459,3,67081.01,30.74
ITEM002056,ORD01498,PROD0504,5,75965.97,49.16
ITEM002057,ORD00924,PROD0449,4,7912.06,12.14
ITEM002058,ORD00602,PROD0171,4,37815.24,9.58
ITEM002059,ORD01137,PROD0552,4,10443.11,40.98
ITEM002060,ORD00973,PROD0363,1,4688.84,3.04
ITEM002061,ORD00138,PROD0397,2,84726.9,12.75
ITEM002062,ORD01464,PROD0200,1,35427.01,49.72
ITEM002063,ORD00471,PROD0333,5,76389.44,7.24
ITEM002064,ORD01279,PROD0235,3,7097.95,44.05
ITEM002065,ORD00025,PROD0037,1,24887.17,35.76
ITEM002066,ORD00812,PROD0452,4,24553.58,25.71
ITEM002067,ORD00138,PROD0436,3,81339.1,13.94
ITEM002068,ORD00521,PROD0369,3,5643.67,2.67
ITEM002069,ORD01089,PROD0216,5,86041.02,34.42
ITEM002070,ORD00974,PROD0223,4,59365.28,27.62
ITEM002071,ORD00032,PROD0329,2,26891.36,6.17
ITEM002072,ORD01100,PROD0468,5,59577.07,12.77
ITEM002073,ORD01104,PROD0396,5,77562.51,21.28
ITEM002074,ORD01201,PROD0541,5,86726.78,44.24
ITEM002075,ORD01415,PROD0063,3,91061.13,15.73
ITEM002076,ORD01186,PROD0137,4,43323.6,41.99
ITEM002077,ORD01395,PROD0141,3,7389.72,1.82
ITEM002078,ORD00184,PROD0554,4,60661.08,8.75
ITEM002079,ORD00271,PROD0209,5,56191.12,29.62
ITEM002080,ORD00334,PROD0534,2,6233.12,39.62
ITEM002081,ORD00310,PROD0116,5,57838.21,19.59
ITEM002082,ORD00322,PROD0581,2,29430.08,25.85
ITEM002083,ORD01055,PROD0051,5,42594.03,10.6
ITEM002084,ORD00299,PROD0125,1,79793.88,0.75
ITEM002085,ORD00472,PROD0180,1,11486.7,34.58
ITEM002086,ORD00791,PROD0473,4,45356.59,2.27
ITEM002087,ORD00062,PROD0521,5,39625.47,27.91
ITEM002088,ORD01386,PROD0493,4,16342.42,27.39
ITEM002089,ORD00606,PROD0194,3,36155.49,4.65
ITEM002090,ORD00127,PROD0241,5,5358.97,15.97
ITEM002091,ORD00500,PROD0088,5,1045.73,2.37
ITEM002092,ORD00989,PROD0283,4,29857.76,38.32
ITEM002093,ORD01128,PROD0142,2,41403.7,20.43
ITEM002094,ORD01206,PROD0324,1,6665.95,9.93
ITEM002095,ORD00035,PROD0469,4,74168.89,0.18
ITEM002096,ORD00572,PROD0338,5,31222.98,41.7
ITEM002097,ORD00679,PROD0021,1,11425.83,48.62
ITEM002098,ORD01369,PROD0400,4,47766.39,3.69
ITEM002099,ORD01326,PROD0403,3,18496.26,4.33
ITEM002100,ORD00185,PROD0231,3,5351.35,22.35
ITEM002101,ORD00664,PROD0103,4,37008.6,46.12
ITEM002102,ORD01212,PROD0276,5,32144.36,26.14
ITEM002103,ORD00031,PROD0377,5,73416.28,21.49
ITEM002104,ORD01123,PROD0208,3,29929.47,18.9
ITEM002105,ORD01487,PROD0582,5,45772.0,7.97
ITEM002106,ORD01243,PROD0471,1,3287.92,27.0
ITEM002107,ORD01143,PROD0569,5,2266.3,28.29
ITEM002108,ORD00968,PROD0542,4,23667.23,3.63
ITEM002109,ORD00063,PROD0380,5,61694.48,18.15
ITEM002110,ORD00159,PROD0584,4,19172.09,1.17
ITEM002111,ORD01218,PROD0243,2,21862.14,4.35
ITEM002112,ORD00884,PROD0368,4,78322.17,31.55
ITEM002113,ORD01183,PROD0573,2,3216.74,15.14
ITEM002114,ORD00162,PROD0567,1,57599.85,49.02
ITEM002115,ORD01171,PROD0378,2,70035.58,39.2
ITEM002116,ORD00740,PROD0344,5,60311.55,47.87
ITEM002117,ORD00944,PROD0499,4,34084.3,4.51
ITEM002118,ORD00283,PROD0500,3,26686.09,9.24
ITEM002119,ORD00153,PROD0099,5,40244.29,41.74
ITEM002120,ORD01130,PROD0149,3,35405.77,35.64
ITEM002121,ORD00825,PROD0142,4,40094.84,8.14
ITEM002122,ORD01236,PROD0489,3,12917.7,3.72
ITEM002123,ORD00110,PROD0271,3,60650.79,6.59
ITEM002124,ORD01134,PROD0355,3,13255.88,41.67
ITEM002125,ORD00093,PROD0327,4,43593.97,6.32
ITEM002126,ORD01184,PROD0145,2,20352.8,18.36
ITEM002127,ORD00001,PROD0589,1,47218.01,2.49
ITEM002128,ORD01295,PROD0409,2,431.81,44.92
ITEM002129,ORD00840,PROD0282,1,46988.12,10.56
ITEM002130,ORD00279,PROD0286,4,32084.7,25.15
ITEM002131,ORD01147,PROD0336,3,12889.66,4.45
ITEM002132,ORD01066,PROD0530,2,45296.77,13.09
ITEM002133,ORD00927,PROD0247,1,59564.73,20.98
ITEM002134,ORD00798,PROD0556,3,5142.82,3.3
ITEM002135,ORD00720,PROD0576,1,1857.63,28.72
ITEM002136,ORD00003,PROD0183,4,34203.04,5.46
ITEM002137,ORD01346,PROD0089,3,43937.49,4.04
ITEM002138,ORD00090,PROD0372,2,16582.15,43.11
ITEM002139,ORD00903,PROD0055,5,33696.59,2.19
ITEM002140,ORD00947,PROD0073,4,76703.74,34.02
ITEM002141,ORD00010,PROD0496,3,6296.47,41.5
ITEM002142,ORD01339,PROD0089,5,56046.23,15.61
ITEM002143,ORD01457,PROD0336,3,15220.68,32.29
ITEM002144,ORD01163,PROD0535,4,66050.26,27.77
ITEM002145,ORD00437,PROD0423,3,58366.24,12.85
ITEM002146,ORD00968,PROD0119,4,86587.15,4.4
ITEM002147,ORD01279,PROD0528,2,94141.74,10.11
ITEM002148,ORD00637,PROD0552,1,7859.49,38.53
ITEM002149,ORD00145,PROD0037,3,22273.51,7.69
ITEM002150,ORD01150,PROD0413,2,45937.31,3.44
ITEM002151,ORD00608,PROD0219,3,60926.79,26.2
ITEM002152,ORD00496,PROD0346,2,19504.97,3.02
ITEM002153,ORD00560,PROD0559,4,56223.24,21.46
ITEM002154,ORD00397,PROD0562,2,46097.82,49.82
ITEM002155,ORD00614,PROD0555,5,53340.76,15.18
ITEM002156,ORD00363,PROD0326,2,32961.94,49.07
ITEM002157,ORD01292,PROD0306,4,88534.22,27.01
ITEM002158,ORD00678,PROD0343,1,4836.0,22.22
ITEM002159,ORD00567,PROD0052,4,3872.56,30.99
ITEM002160,ORD00722,PROD0082,3,8700.67,7.97
ITEM002161,ORD01157,PROD0188,1,33927.56,27.04
ITEM002162,ORD00683,PROD0333,1,55998.29,31.45
ITEM002163,ORD00634,PROD0029,5,20473.27,11.68
ITEM002164,ORD00171,PROD0103,4,40329.7,47.07
ITEM002165,ORD00195,PROD0020,2,1458.44,14.75
ITEM002166,ORD00912,PROD0399,1,74421.94,8.86
ITEM002167,ORD01299,PROD0025,4,12200.75,18.55
ITEM002168,ORD00479,PROD0323,3,36057.24,4.16
ITEM002169,ORD00363,PROD0001,1,51604.4,9.11
ITEM002170,ORD00643,PROD0580,3,58420.83,2.98
ITEM002171,ORD00324,PROD0428,1,21845.86,5.55
ITEM002172,ORD00440,PROD0188,3,40886.57,32.73
ITEM002173,ORD01406,PROD0266,4,2355.97,30.88
ITEM002174,ORD00066,PROD0449,3,5042.87,41.74
ITEM002175,ORD00205,PROD0454,2,51550.96,23.18
ITEM002176,ORD01128,PROD0051,3,46214.84,29.49
ITEM002177,ORD00750,PROD0029,2,29205.9,41.46
ITEM002178,ORD00099,PROD0010,4,54169.55,33.88
ITEM002179,ORD00443,PROD0312,1,41548.29,44.86
ITEM002180,ORD00243,PROD0004,3,52284.14,46.88
ITEM002181,ORD00440,PROD0439,1,56889.21,34.94
ITEM002182,ORD00583,PROD0066,1,31626.78,31.34
ITEM002183,ORD00193,PROD0227,3,5488.37,30.83
ITEM002184,ORD00357,PROD0559,3,69918.18,37.5
ITEM002185,ORD00766,PROD0581,3,18263.21,18.07
ITEM002186,ORD00145,PROD0035,1,21930.1,24.34
ITEM002187,ORD01183,PROD0014,1,42171.28,21.42
ITEM002188,ORD01122,PROD0061,1,45770.58,35.86
ITEM002189,ORD00978,PROD0270,1,7789.73,44.77
ITEM002190,ORD00981,PROD0513,3,77807.05,6.27
ITEM002191,ORD00447,PROD0199,5,15925.72,15.34
ITEM002192,ORD01432,PROD0384,2,55585.78,19.63
ITEM002193,ORD00939,PROD0387,2,49820.19,0.4
ITEM002194,ORD00330,PROD0357,1,8135.33,10.63
ITEM002195,ORD00778,PROD0321,3,30514.31,19.56
ITEM002196,ORD00586,PROD0109,4,16388.64,9.19
ITEM002197,ORD00126,PROD0192,5,13347.26,7.47
ITEM002198,ORD00454,PROD0316,3,1171.49,3.49
ITEM002199,ORD00066,PROD0586,1,67368.65,44.62
ITEM002200,ORD01387,PROD0048,3,45982.42,31.86
ITEM002201,ORD01108,PROD0570,4,70382.5,12.15
ITEM002202,ORD00311,PROD0120,1,67503.97,22.2
ITEM002203,ORD00279,PROD0007,3,28714.74,16.73
ITEM002204,ORD00935,PROD0343,5,5157.78,49.1
ITEM002205,ORD00924,PROD0332,5,63529.92,4.39
ITEM002206,ORD01216,PROD0434,3,14242.06,2.32
ITEM002207,ORD00493,PROD0430,2,27890.99,44.24
ITEM002208,ORD00290,PROD0469,3,54665.11,9.33
ITEM002209,ORD00524,PROD0474,4,39596.6,34.75
ITEM002210,ORD00259,PROD0002,4,19809.33,40.06
ITEM002211,ORD00332,PROD0232,5,2457.91,9.45
ITEM002212,ORD01435,PROD0173,1,60972.45,30.4
ITEM002213,ORD01353,PROD0176,1,1226.19,45.52
ITEM002214,ORD00255,PROD0535,5,86108.81,36.14
ITEM002215,ORD01406,PROD0375,5,6871.81,5.32
ITEM002216,ORD00230,PROD0516,4,30074.39,18.57
ITEM002217,ORD01127,PROD0564,1,72990.35,44.04
ITEM002218,ORD01166,PROD0475,4,5269.52,34.54
ITEM002219,ORD00782,PROD0570,5,51453.9,2.52
ITEM002220,ORD00696,PROD0243,4,30868.77,40.41
ITEM002221,ORD01237,PROD0222,1,78860.75,18.77
ITEM002222,ORD00317,PROD0521,5,35610.37,8.62
ITEM002223,ORD01043,PROD0283,3,32514.19,15.55
ITEM002224,ORD00110,PROD0099,5,28886.33,36.12
ITEM002225,ORD00977,PROD0167,1,37180.15,27.56
ITEM002226,ORD01260,PROD0302,5,40045.84,46.33
ITEM002227,ORD00469,PROD0139,2,44199.3,4.43
ITEM002228,ORD00571,PROD0499,3,42285.35,36.56
ITEM002229,ORD01075,PROD0113,1,4409.94,47.67
ITEM002230,ORD00738,PROD0592,5,19184.98,35.06
ITEM002231,ORD01379,PROD0130,1,32179.73,31.7
ITEM002232,ORD00104,PROD0284,2,52912.24,6.56
ITEM002233,ORD01469,PROD0450,4,53581.44,46.52
ITEM002234,ORD01425,PROD0106,2,36355.8,9.7
ITEM002235,ORD00268,PROD0516,1,34406.07,44.32
ITEM002236,ORD00834,PROD0260,4,47272.72,34.11
ITEM002237,ORD00118,PROD0353,5,5661.31,41.41
ITEM002238,ORD00936,PROD0471,3,3043.57,29.23
ITEM002239,ORD01252,PROD0551,2,18872.85,3.55
ITEM002240,ORD00047,PROD0166,5,14426.46,34.13
ITEM002241,ORD01405,PROD0076,4,31479.5,43.26
ITEM002242,ORD00084,PROD0163,5,71513.52,26.54
ITEM002243,ORD00245,PROD0030,3,51102.98,48.27
ITEM002244,ORD01109,PROD0283,1,27431.49,19.59
ITEM002245,ORD00309,PROD0582,1,50230.64,10.15
ITEM002246,ORD00243,PROD0430,4,17072.64,2.79
ITEM002247,ORD00832,PROD0571,3,12870.36,20.88
ITEM002248,ORD00806,PROD0472,1,57050.66,35.02
ITEM002249,ORD00314,PROD0087,5,23674.79,19.69
ITEM002250,ORD00741,PROD0062,3,58729.27,38.94
ITEM002251,ORD00522,PROD0308,1,27004.45,21.57
ITEM002252,ORD00403,PROD0314,5,35937.18,35.86
ITEM002253,ORD01163,PROD0427,3,36292.04,32.36
ITEM002254,ORD00772,PROD0172,4,12059.02,42.33
ITEM002255,ORD00790,PROD0138,4,76687.91,5.87
ITEM002256,ORD00606,PROD0151,3,9385.6,20.55
ITEM002257,ORD00282,PROD0352,5,25789.02,13.33
ITEM002258,ORD00310,PROD0104,5,7455.56,31.81
ITEM002259,ORD00081,PROD0547,4,57213.83,29.71
ITEM002260,ORD01408,PROD0101,5,24116.2,7.38
ITEM002261,ORD00492,PROD0319,1,37811.41,28.54
ITEM002262,ORD00779,PROD0270,2,5541.88,16.94
ITEM002263,ORD00491,PROD0138,3,79062.96,48.71
ITEM002264,ORD00383,PROD0375,1,8282.02,11.79
ITEM002265,ORD00503,PROD0267,2,9271.63,1.74
ITEM002266,ORD01413,PROD0247,1,57040.72,41.72
ITEM002267,ORD01370,PROD0542,4,19227.18,18.69
ITEM002268,ORD01473,PROD0274,3,28395.53,38.92
ITEM002269,ORD00800,PROD0578,3,14624.93,39.8
ITEM002270,ORD00823,PROD0275,3,6358.67,18.02
ITEM002271,ORD00492,PROD0448,3,55246.4,49.56
ITEM002272,ORD00555,PROD0403,4,26181.42,29.73
ITEM002273,ORD01030,PROD0392,1,24177.51,45.3
ITEM002274,ORD00260,PROD0081,2,58282.99,18.5
ITEM002275,ORD01097,PROD0009,5,68538.66,41.94
ITEM002276,ORD01267,PROD0314,5,23623.94,17.08
ITEM002277,ORD00818,PROD0147,3,26276.1,18.56
ITEM002278,ORD00781,PROD0407,3,87082.46,9.09
ITEM002279,ORD00491,PROD0014,4,54466.83,13.81
ITEM002280,ORD00491,PROD0377,5,81826.22,13.28
ITEM002281,ORD00789,PROD0126,3,21621.95,33.38
ITEM002282,ORD00543,PROD0558,5,43241.15,39.63
ITEM002283,ORD00323,PROD0426,1,63942.79,15.84
ITEM002284,ORD00633,PROD0219,1,61475.65,20.63
ITEM002285,ORD01348,PROD0469,2,46011.59,45.37
ITEM002286,ORD00038,PROD0031,5,54131.85,36.54
ITEM002287,ORD01016,PROD0544,3,70930.85,7.1
ITEM002288,ORD00247,PROD0082,3,7779.92,22.33
ITEM002289,ORD01141,PROD0288,3,59845.47,18.14
ITEM002290,ORD01348,PROD0287,2,15078.98,45.29
ITEM002291,ORD00944,PROD0266,3,2623.09,32.52
ITEM002292,ORD01391,PROD0511,1,16379.09,9.7
ITEM002293,ORD00336,PROD0026,5,23987.58,17.07
ITEM002294,ORD00303,PROD0228,4,13120.98,6.6
ITEM002295,ORD00881,PROD0410,3,53750.2,9.75
ITEM002296,ORD00007,PROD0115,3,38125.54,32.29
ITEM002297,ORD00096,PROD0366,2,46396.44,46.62
ITEM002298,ORD00129,PROD0026,3,22732.66,25.96
ITEM002299,ORD00094,PROD0038,1,90054.06,24.19
ITEM002300,ORD01398,PROD0183,2,20895.9,9.32
ITEM002301,ORD00949,PROD0200,1,36281.6,30.21
ITEM002302,ORD00465,PROD0588,1,32296.97,10.88
ITEM002303,ORD00816,PROD0542,1,20274.94,8.22
ITEM002304,ORD00072,PROD0204,1,42751.55,31.12
ITEM002305,ORD00719,PROD0158,5,70682.7,8.8
ITEM002306,ORD01477,PROD0028,5,14689.61,28.78
ITEM002307,ORD01293,PROD0497,2,40701.29,35.96
ITEM002308,ORD01261,PROD0361,2,47069.04,7.42
ITEM002309,ORD00309,PROD0454,2,47928.87,9.51
ITEM002310,ORD01070,PROD0179,1,16582.21,42.64
ITEM002311,ORD01416,PROD0228,3,11273.19,11.33
ITEM002312,ORD00875,PROD0090,5,8489.22,1.74
ITEM002313,ORD00814,PROD0094,1,73125.38,22.96
ITEM002314,ORD01048,PROD0192,4,12686.22,39.4
ITEM002315,ORD00248,PROD0518,2,51154.67,10.0
ITEM002316,ORD00080,PROD0102,1,67349.32,7.8
ITEM002317,ORD00205,PROD0363,5,3607.86,48.14
ITEM002318,ORD01389,PROD0574,2,14721.47,48.18
ITEM002319,ORD01010,PROD0446,3,57141.98,12.91
ITEM002320,ORD00825,PROD0490,2,36464.45,37.69
ITEM002321,ORD00269,PROD0149,2,59324.66,48.21
